annotation_id,video_id,split,category,label,start_frame,end_frame,start_time_sec,end_time_sec,duration_sec,wrist,product_track_id,related_track_ids,returned
ANN_000754,31_2,test,product_interaction,return,1048,1058,34.933,35.267,0.367,right,R4_Product_2of4,,true
ANN_000755,31_2,test,product_interaction,pickup,1491,1505,49.700,50.167,0.500,right,L7_Product_3of4,,
ANN_000756,31_2,test,product_interaction,product_held,1506,1618,50.200,53.933,3.767,right,L7_Product_3of4,,true
ANN_000757,31_2,test,product_interaction,return,1606,1618,53.533,53.933,0.433,right,L7_Product_3of4,,true
ANN_000758,31_2,test,product_interaction,pickup,1638,1649,54.600,54.967,0.400,right,L7_Product_4of4,,
ANN_000759,31_2,test,product_interaction,product_held,1650,1774,55.000,59.133,4.167,right,L7_Product_4of4,,true
ANN_000760,31_2,test,product_interaction,return,1758,1774,58.600,59.133,0.567,right,L7_Product_4of4,,true
ANN_000761,31_2,test,product_interaction,pickup,1853,1865,61.767,62.167,0.433,right,L7_Product_2of4,,
ANN_000762,31_2,test,product_interaction,product_held,1866,2135,62.200,71.167,9.000,right,L7_Product_2of4,,false
ANN_000763,31_2,test,product_interaction,pickup,2076,2086,69.200,69.533,0.367,right,R3_Product_2of4,,
ANN_000764,31_2,test,product_interaction,product_held,2087,2135,69.567,71.167,1.633,right,R3_Product_2of4,,false
ANN_000765,31_2,test,product_interaction,pickup,2396,2416,79.867,80.533,0.700,right,R1_Product_4of4,,true
ANN_000766,31_2,test,product_interaction,return,2406,2416,80.200,80.533,0.367,right,R1_Product_4of4,,true
ANN_000767,31_2,test,product_interaction,pickup,2981,2994,99.367,99.800,0.467,right,R5_Product_1of4,,
ANN_000768,31_2,test,product_interaction,product_held,2995,3069,99.833,102.300,2.500,right,R5_Product_1of4,,true
ANN_000769,31_2,test,product_interaction,return,3044,3069,101.467,102.300,0.867,right,R5_Product_1of4,,true
ANN_000770,31_2,test,product_interaction,pickup,3550,3577,118.333,119.233,0.933,right,L6_Product_1of3,,
ANN_000771,31_2,test,product_interaction,product_held,3578,3629,119.267,120.967,1.733,right,L6_Product_1of3,,true
ANN_000772,31_2,test,product_interaction,return,3613,3629,120.433,120.967,0.567,right,L6_Product_1of3,,true
ANN_000773,31_2,test,product_interaction,pickup,3775,3805,125.833,126.833,1.033,right,L7_Product_1of4,,
ANN_000774,31_2,test,product_interaction,product_held,3806,3841,126.867,128.033,1.200,right,L7_Product_1of4,,true
ANN_000775,31_2,test,product_interaction,return,3831,3841,127.700,128.033,0.367,right,L7_Product_1of4,,true
ANN_000776,31_3,test,product_interaction,pickup,299,337,9.967,11.233,1.300,right,R6_Product_2of3,,
ANN_000777,31_3,test,product_interaction,product_held,338,1900,11.267,63.333,52.100,right,R6_Product_2of3,,false
ANN_000778,31_3,test,product_interaction,pickup,732,745,24.400,24.833,0.467,right,R4_Product_2of4,,
ANN_000779,31_3,test,product_interaction,product_held,746,1900,24.867,63.333,38.500,right,R4_Product_2of4,,false
ANN_000780,31_3,test,product_interaction,pickup,1106,1134,36.867,37.800,0.967,right,R2_Product_2of3,,
ANN_000781,31_3,test,product_interaction,product_held,1135,1161,37.833,38.700,0.900,right,R2_Product_2of3,,true
ANN_000782,31_3,test,product_interaction,return,1151,1161,38.367,38.700,0.367,right,R2_Product_2of3,,true
ANN_000783,31_3,test,product_interaction,pickup,1171,1192,39.033,39.733,0.733,right,R2_Product_1of3,,
ANN_000784,31_3,test,product_interaction,product_held,1193,1900,39.767,63.333,23.600,right,R2_Product_1of3,,false
ANN_000785,31_3,test,product_interaction,pickup,1491,1539,49.700,51.300,1.633,right,L2_Product_1of2,,
ANN_000786,31_3,test,product_interaction,product_held,1540,1900,51.333,63.333,12.033,right,L2_Product_1of2,,false
ANN_000787,31_3,test,product_interaction,pickup,2208,2242,73.600,74.733,1.167,left,L1_Product_1of1,,
ANN_000788,31_3,test,product_interaction,product_held,2243,3718,74.767,123.933,49.200,left,L1_Product_1of1,,false
ANN_000789,31_3,test,product_interaction,pickup,2493,2536,83.100,84.533,1.467,left,L2_Product_2of2,,
ANN_000790,31_3,test,product_interaction,product_held,2537,3718,84.567,123.933,39.400,left,L2_Product_2of2,,false
ANN_000791,31_3,test,product_interaction,pickup,2834,2850,94.467,95.000,0.567,left,L5_Product_4of4,,
ANN_000792,31_3,test,product_interaction,product_held,2851,2934,95.033,97.800,2.800,left,L5_Product_4of4,,true
ANN_000793,31_3,test,product_interaction,return,2924,2934,97.467,97.800,0.367,left,L5_Product_4of4,,true
ANN_000794,31_3,test,product_interaction,pickup,3124,3156,104.133,105.200,1.100,left,R1_Product_2of4,,
ANN_000795,31_3,test,product_interaction,product_held,3157,3718,105.233,123.933,18.733,left,R1_Product_2of4,,false
ANN_000796,31_3,test,product_interaction,pickup,3328,3342,110.933,111.400,0.500,left,R5_Product_4of4,,
ANN_000797,31_3,test,product_interaction,product_held,3343,3718,111.433,123.933,12.533,left,R5_Product_4of4,,false
ANN_000798,32_1,test,product_interaction,pickup,166,222,5.533,7.400,1.900,right,R4_Product_3of4,,
ANN_000799,32_1,test,product_interaction,product_held,223,1969,7.433,65.633,58.233,right,R4_Product_3of4,,false
ANN_000800,32_1,test,product_interaction,pickup,349,368,11.633,12.267,0.667,right,L7_Product_3of4,,
ANN_000801,32_1,test,product_interaction,product_held,369,1969,12.300,65.633,53.367,right,L7_Product_3of4,,false
ANN_000802,32_1,test,product_interaction,pickup,479,506,15.967,16.867,0.933,right,L6_Product_1of3,,
ANN_000803,32_1,test,product_interaction,product_held,507,534,16.900,17.800,0.933,right,L6_Product_1of3,,true
ANN_000804,32_1,test,product_interaction,return,521,534,17.367,17.800,0.467,right,L6_Product_1of3,,true
ANN_000805,32_1,test,product_interaction,pickup,672,688,22.400,22.933,0.567,right,L4_Product_4of4,,
ANN_000806,32_1,test,product_interaction,product_held,689,1969,22.967,65.633,42.700,right,L4_Product_4of4,,false
ANN_000807,32_1,test,product_interaction,pickup,1098,1119,36.600,37.300,0.733,right,R4_Product_2of4,,
ANN_000808,32_1,test,product_interaction,product_held,1120,1969,37.333,65.633,28.333,right,R4_Product_2of4,,false
ANN_000809,32_1,test,product_interaction,pickup,1334,1474,44.467,49.133,4.700,right,R3_Product_1of4,,
ANN_000810,32_1,test,product_interaction,product_held,1475,1969,49.167,65.633,16.500,right,R3_Product_1of4,,false
ANN_000811,32_1,test,product_interaction,pickup,2305,2332,76.833,77.733,0.933,left,R4_Product_3of4,,
ANN_000812,32_1,test,product_interaction,product_held,2333,4095,77.767,136.500,58.767,left,R4_Product_3of4,,false
ANN_000813,32_1,test,product_interaction,pickup,2453,2468,81.767,82.267,0.533,right,L7_Product_3of4,,
ANN_000814,32_1,test,product_interaction,product_held,2469,2849,82.300,94.967,12.700,right,L7_Product_3of4,,true
ANN_000815,32_1,test,product_interaction,return,2826,2849,94.200,94.967,0.800,right,L7_Product_3of4,,true
ANN_000816,32_1,test,product_interaction,pickup,2540,2592,84.667,86.400,1.767,right,L4_Product_4of4,,
ANN_000817,32_1,test,product_interaction,product_held,2593,4095,86.433,136.500,50.100,right,L4_Product_4of4,,false
ANN_000818,32_1,test,product_interaction,pickup,2954,2978,98.467,99.267,0.833,right,R4_Product_2of4,,
ANN_000819,32_1,test,product_interaction,product_held,2979,4095,99.300,136.500,37.233,right,R4_Product_2of4,,false
ANN_000820,32_1,test,product_interaction,pickup,3195,3223,106.500,107.433,0.967,right,R2_Product_1of3,,
ANN_000821,32_1,test,product_interaction,product_held,3224,4095,107.467,136.500,29.067,right,R2_Product_1of3,,false
ANN_000822,32_1,test,product_interaction,pickup,3670,3696,122.333,123.200,0.900,right,L4_Product_2of4,,
ANN_000823,32_1,test,product_interaction,product_held,3697,3811,123.233,127.033,3.833,right,L4_Product_2of4,,true
ANN_000824,32_1,test,product_interaction,return,3797,3811,126.567,127.033,0.500,right,L4_Product_2of4,,true
ANN_000825,32_2,test,product_interaction,pickup,201,240,6.700,8.000,1.333,right,R4_Product_2of4,,
ANN_000826,32_2,test,product_interaction,product_held,241,1921,8.033,64.033,56.033,right,R4_Product_2of4,,false
ANN_000827,32_2,test,product_interaction,pickup,294,311,9.800,10.367,0.600,right,R4_Product_3of4,,
ANN_000828,32_2,test,product_interaction,product_held,312,1921,10.400,64.033,53.667,right,R4_Product_3of4,,false
ANN_000829,32_2,test,product_interaction,pickup,422,454,14.067,15.133,1.100,right,R4_Product_4of4,,
ANN_000830,32_2,test,product_interaction,product_held,455,1921,15.167,64.033,48.900,right,R4_Product_4of4,,false
ANN_000831,32_2,test,product_interaction,pickup,896,920,29.867,30.667,0.833,right,R3_Product_2of4,,
ANN_000832,32_2,test,product_interaction,product_held,921,1921,30.700,64.033,33.367,right,R3_Product_2of4,,false
ANN_000833,32_2,test,product_interaction,pickup,995,1015,33.167,33.833,0.700,right,R4_Product_1of4,,
ANN_000834,32_2,test,product_interaction,product_held,1016,1319,33.867,43.967,10.133,right,R4_Product_1of4,,true
ANN_000835,32_2,test,product_interaction,return,1290,1319,43.000,43.967,1.000,right,R4_Product_1of4,,true
ANN_000836,32_2,test,product_interaction,pickup,1340,1374,44.667,45.800,1.167,right,R4_Product_1of4,,
ANN_000837,32_2,test,product_interaction,product_held,1375,1675,45.833,55.833,10.033,right,R4_Product_1of4,,true
ANN_000838,32_2,test,product_interaction,return,1630,1675,54.333,55.833,1.533,right,R4_Product_1of4,,true
ANN_000839,32_2,test,product_interaction,pickup,1785,1815,59.500,60.500,1.033,right,L4_Product_2of4,,
ANN_000840,32_2,test,product_interaction,product_held,1816,1875,60.533,62.500,2.000,right,L4_Product_2of4,,true
ANN_000841,32_2,test,product_interaction,return,1865,1875,62.167,62.500,0.367,right,L4_Product_2of4,,true
ANN_000843,32_2,test,product_interaction,pickup,2076,2105,69.200,70.167,1.000,right,L5_Product_1of4,,
ANN_000844,32_2,test,product_interaction,product_held,2106,2355,70.200,78.500,8.333,right,L5_Product_1of4,,true
ANN_000845,32_2,test,product_interaction,return,2345,2355,78.167,78.500,0.367,right,L5_Product_1of4,,true
ANN_000846,32_2,test,product_interaction,pickup,2685,2735,89.500,91.167,1.700,right,R4_Product_3of4,,
ANN_000847,32_2,test,product_interaction,product_held,2736,3796,91.200,126.533,35.367,right,R4_Product_3of4,,false
ANN_000848,32_2,test,product_interaction,pickup,2786,2807,92.867,93.567,0.733,right,L2_Product_2of2,,
ANN_000849,32_2,test,product_interaction,product_held,2808,2938,93.600,97.933,4.367,right,L2_Product_2of2,,true
ANN_000850,32_2,test,product_interaction,return,2928,2938,97.600,97.933,0.367,right,L2_Product_2of2,,true
ANN_000851,32_2,test,product_interaction,pickup,3258,3288,108.600,109.600,1.033,right,R4_Product_4of4,,
ANN_000852,32_2,test,product_interaction,product_held,3289,3796,109.633,126.533,16.933,right,R4_Product_4of4,,false
ANN_000853,32_2,test,product_interaction,pickup,3329,3349,110.967,111.633,0.700,right,R5_Product_4of4,,false
ANN_000854,32_2,test,product_interaction,product_held,3350,3377,111.667,112.567,0.933,right,R5_Product_4of4,,true
ANN_000855,32_2,test,product_interaction,return,3369,3377,112.300,112.567,0.300,right,R5_Product_4of4,,true
ANN_000856,32_2,test,product_interaction,pickup,3409,3423,113.633,114.100,0.500,right,R5_Product_2of4,,
ANN_000857,32_2,test,product_interaction,product_held,3424,3538,114.133,117.933,3.833,right,R5_Product_2of4,,true
ANN_000858,32_2,test,product_interaction,return,3528,3538,117.600,117.933,0.367,right,R5_Product_2of4,,true
ANN_000859,32_2,test,product_interaction,pickup,3568,3588,118.933,119.600,0.700,right,R5_Product_3of4,,
ANN_000860,32_2,test,product_interaction,product_held,3589,3673,119.633,122.433,2.833,right,R5_Product_3of4,,true
ANN_000861,32_2,test,product_interaction,return,3661,3673,122.033,122.433,0.433,right,R5_Product_3of4,,true
ANN_000862,32_3,test,product_interaction,pickup,330,381,11.000,12.700,1.733,right,R4_Product_3of4,,
ANN_000863,32_3,test,product_interaction,pickup,430,465,14.333,15.500,1.200,right,R4_Product_4of4,,
ANN_000864,32_3,test,product_interaction,pickup,924,940,30.800,31.333,0.567,right,L7_Product_2of4,,
ANN_000865,32_3,test,product_interaction,product_held,941,993,31.367,33.100,1.767,right,L7_Product_2of4,,true
ANN_000866,32_3,test,product_interaction,return,982,993,32.733,33.100,0.400,right,L7_Product_2of4,,true
ANN_000867,32_3,test,product_interaction,pickup,1028,1053,34.267,35.100,0.867,right,L6_Product_1of4,,
ANN_000868,32_3,test,product_interaction,product_held,1054,1128,35.133,37.600,2.500,right,L6_Product_1of4,,true
ANN_000869,32_3,test,product_interaction,return,1113,1128,37.100,37.600,0.533,right,L6_Product_1of4,,true
ANN_000870,32_3,test,product_interaction,pickup,1633,1683,54.433,56.100,1.700,right,R1_Product_4of4,,
ANN_000871,32_3,test,product_interaction,product_held,1684,1933,56.133,64.433,8.333,right,R1_Product_4of4,,false
ANN_000872,32_3,test,product_interaction,product_held,382,1933,12.733,64.433,51.733,right,R4_Product_3of4,,false
ANN_000873,32_3,test,product_interaction,product_held,466,1933,15.533,64.433,48.933,right,R4_Product_4of4,,false
ANN_000874,32_3,test,product_interaction,pickup,2174,2203,72.467,73.433,1.000,right,R4_Product_3of4,,
ANN_000875,32_3,test,product_interaction,product_held,2204,3755,73.467,125.167,51.733,right,R4_Product_3of4,,false
ANN_000876,32_3,test,product_interaction,pickup,2237,2262,74.567,75.400,0.867,right,R4_Product_4of4,,
ANN_000877,32_3,test,product_interaction,product_held,2263,3755,75.433,125.167,49.767,right,R4_Product_4of4,,false
ANN_000878,32_3,test,product_interaction,pickup,2313,2322,77.100,77.400,0.333,right,R4_Product_2of4,,
ANN_000879,32_3,test,product_interaction,product_held,2323,3755,77.433,125.167,47.767,right,R4_Product_2of4,,false
ANN_000880,32_3,test,product_interaction,pickup,2572,2612,85.733,87.067,1.367,right,R4_Product_1of4,,
ANN_000881,32_3,test,product_interaction,product_held,2613,3755,87.100,125.167,38.100,right,R4_Product_1of4,,false
ANN_000882,32_3,test,product_interaction,pickup,3085,3112,102.833,103.733,0.933,right,L6_Product_1of3,,
ANN_000883,32_3,test,product_interaction,product_held,3113,3755,103.767,125.167,21.433,right,L6_Product_1of3,,false
ANN_000884,32_3,test,product_interaction,pickup,3306,3346,110.200,111.533,1.367,right,R3_Product_2of4,,
ANN_000885,32_3,test,product_interaction,product_held,3347,3755,111.567,125.167,13.633,right,R3_Product_2of4,,false
ANN_000886,32_3,test,product_interaction,pickup,3519,3569,117.300,118.967,1.700,right,R2_Product_3of3,,true
ANN_000887,32_3,test,product_interaction,return,3559,3569,118.633,118.967,0.367,right,R2_Product_3of3,,true
ANN_000888,32_3,test,product_interaction,pickup,3599,3630,119.967,121.000,1.067,right,R2_Product_2of3,,
ANN_000889,32_3,test,product_interaction,product_held,3631,3755,121.033,125.167,4.167,right,R2_Product_2of3,,false
ANN_000890,33_1,test,product_interaction,pickup,250,278,8.333,9.267,0.967,right,R3_Product_4of4,,
ANN_000891,33_1,test,product_interaction,product_held,279,400,9.300,13.333,4.067,right,R3_Product_4of4,,true
ANN_000892,33_1,test,product_interaction,return,391,400,13.033,13.333,0.333,right,R3_Product_4of4,,true
ANN_000893,33_1,test,product_interaction,pickup,461,481,15.367,16.033,0.700,right,R6_Product_3of3,,
ANN_000894,33_1,test,product_interaction,product_held,482,585,16.067,19.500,3.467,right,R6_Product_3of3,,true
ANN_000895,33_1,test,product_interaction,return,574,585,19.133,19.500,0.400,right,R6_Product_3of3,,true
ANN_000896,33_1,test,product_interaction,pickup,634,684,21.133,22.800,1.700,left,R6_Product_1of3,,
ANN_000897,33_1,test,product_interaction,product_held,685,1004,22.833,33.467,10.667,left,R6_Product_1of3,,true
ANN_000898,33_1,test,product_interaction,return,995,1004,33.167,33.467,0.333,both,R6_Product_1of3,,true
ANN_000899,33_1,test,product_interaction,pickup,704,724,23.467,24.133,0.700,right,R6_Product_1of3,,
ANN_000900,33_1,test,product_interaction,product_held,725,966,24.167,32.200,8.067,right,R6_Product_1of3,,true
ANN_000901,33_1,test,product_interaction,return,961,966,32.033,32.200,0.200,right,R6_Product_1of3,,true
ANN_000902,33_1,test,product_interaction,pickup,755,801,25.167,26.700,1.567,right,R6_Product_1of3,,
ANN_000903,33_1,test,product_interaction,product_held,802,905,26.733,30.167,3.467,right,R6_Product_1of3,,true
ANN_000904,33_1,test,product_interaction,return,900,905,30.000,30.167,0.200,right,R6_Product_1of3,,true
ANN_000905,33_1,test,product_interaction,pickup,1119,1141,37.300,38.033,0.767,left,L3_Product_2of4,,
ANN_000906,33_1,test,product_interaction,product_held,1142,3771,38.067,125.700,87.667,left,L3_Product_2of4,,false
ANN_000907,33_1,test,product_interaction,pickup,1272,1289,42.400,42.967,0.600,right,L6_Product_3of3,,
ANN_000908,33_1,test,product_interaction,pickup,1717,1741,57.233,58.033,0.833,right,L2_Product_2of2,,
ANN_000909,33_1,test,product_interaction,product_held,1290,3771,43.000,125.700,82.733,right,L6_Product_3of3,,false
ANN_000910,33_1,test,product_interaction,product_held,1742,3771,58.067,125.700,67.667,right,L2_Product_2of2,,false
ANN_000911,33_1,test,product_interaction,pickup,2142,2171,71.400,72.367,1.000,right,L2_Product_1of2,,
ANN_000912,33_1,test,product_interaction,product_held,2172,2442,72.400,81.400,9.033,right,L2_Product_1of2,,true
ANN_000913,33_1,test,product_interaction,return,2422,2442,80.733,81.400,0.700,right,L2_Product_1of2,,true
ANN_000914,33_1,test,product_interaction,pickup,2752,2842,91.733,94.733,3.033,right,R1_Product_3of4,,
ANN_000915,33_1,test,product_interaction,product_held,2843,3166,94.767,105.533,10.800,right,R1_Product_3of4,,true
ANN_000916,33_1,test,product_interaction,return,3126,3166,104.200,105.533,1.367,right,R1_Product_3of4,,true
ANN_000917,33_1,test,product_interaction,pickup,3196,3213,106.533,107.100,0.600,right,L3_Product_4of4,,
ANN_000918,33_1,test,product_interaction,product_held,3214,3416,107.133,113.867,6.767,right,L3_Product_4of4,,true
ANN_000919,33_1,test,product_interaction,return,3394,3416,113.133,113.867,0.767,right,L3_Product_4of4,,true
ANN_000920,33_1,test,product_interaction,pickup,3454,3484,115.133,116.133,1.033,right,L3_Product_3of4,,
ANN_000921,33_1,test,product_interaction,product_held,3485,3554,116.167,118.467,2.333,right,L3_Product_3of4,,true
ANN_000922,33_1,test,product_interaction,return,3545,3554,118.167,118.467,0.333,right,L3_Product_3of4,,true
ANN_000923,33_1,test,product_interaction,pickup,3595,3608,119.833,120.267,0.467,right,L3_Product_4of4,,
ANN_000924,33_1,test,product_interaction,product_held,3609,3771,120.300,125.700,5.433,right,L3_Product_4of4,,false
ANN_000925,34_1,test,product_interaction,pickup,310,325,10.333,10.833,0.533,right,L1_Product_1of1,,
ANN_000926,34_1,test,product_interaction,product_held,326,580,10.867,19.333,8.500,right,L1_Product_1of1,,true
ANN_000927,34_1,test,product_interaction,return,546,580,18.200,19.333,1.167,right,L1_Product_1of1,,true
ANN_000928,34_1,test,product_interaction,pickup,1010,1060,33.667,35.333,1.700,left,L6_Product_2of3,,
ANN_000929,34_1,test,product_interaction,product_held,1061,1138,35.367,37.933,2.600,right,L6_Product_2of3,,true
ANN_000930,34_1,test,product_interaction,return,1119,1138,37.300,37.933,0.667,right,L6_Product_2of3,,true
ANN_000931,34_1,test,product_interaction,pickup,1389,1419,46.300,47.300,1.033,right,R3_Product_1of4,,
ANN_000932,34_1,test,product_interaction,product_held,1420,1529,47.333,50.967,3.667,right,R3_Product_1of4,,true
ANN_000933,34_1,test,product_interaction,return,1516,1529,50.533,50.967,0.467,right,R3_Product_1of4,,true
ANN_000934,34_1,test,product_interaction,pickup,1936,1966,64.533,65.533,1.033,right,L6_Product_2of3,,
ANN_000935,34_1,test,product_interaction,product_held,1967,2016,65.567,67.200,1.667,right,L6_Product_2of3,,false
ANN_000936,34_1,test,product_interaction,pickup,2338,2360,77.933,78.667,0.767,right,L4_Product_2of4,,
ANN_000937,34_1,test,product_interaction,product_held,2361,2567,78.700,85.567,6.900,right,L4_Product_2of4,,true
ANN_000938,34_1,test,product_interaction,return,2554,2567,85.133,85.567,0.467,right,L4_Product_2of4,,true
ANN_000939,34_1,test,product_interaction,pickup,2804,2831,93.467,94.367,0.933,right,R3_Product_4of4,,
ANN_000940,34_1,test,product_interaction,product_held,2832,3074,94.400,102.467,8.100,right,R3_Product_4of4,,true
ANN_000941,34_1,test,product_interaction,return,3062,3074,102.067,102.467,0.433,right,R3_Product_4of4,,true
ANN_000942,34_1,test,product_interaction,pickup,3261,3288,108.700,109.600,0.933,right,L5_Product_3of4,,
ANN_000943,34_1,test,product_interaction,product_held,3289,3421,109.633,114.033,4.433,right,L5_Product_3of4,,true
ANN_000944,34_1,test,product_interaction,return,3411,3421,113.700,114.033,0.367,right,L5_Product_3of4,,true
ANN_000945,34_1,test,product_interaction,pickup,3531,3551,117.700,118.367,0.700,right,L6_Product_2of3,,
ANN_000946,34_1,test,product_interaction,product_held,3552,3761,118.400,125.367,7.000,right,L6_Product_2of3,,true
ANN_000947,34_1,test,product_interaction,return,3751,3761,125.033,125.367,0.367,right,L6_Product_2of3,,true
ANN_000948,35_1,test,product_interaction,pickup,320,356,10.667,11.867,1.233,right,L1_Product_1of1,,
ANN_000949,35_1,test,product_interaction,product_held,357,2130,11.900,71.000,59.133,right,L1_Product_1of1,,false
ANN_000950,35_1,test,product_interaction,pickup,477,547,15.900,18.233,2.367,right,L2_Product_2of2,,true
ANN_000951,35_1,test,product_interaction,return,517,547,17.233,18.233,1.033,right,L2_Product_2of2,,true
ANN_000952,35_1,test,product_interaction,pickup,1134,1164,37.800,38.800,1.033,right,R4_Product_2of4,,
ANN_000953,35_1,test,product_interaction,product_held,1165,2130,38.833,71.000,32.200,right,R4_Product_2of4,,false
ANN_000954,35_1,test,product_interaction,pickup,1665,1715,55.500,57.167,1.700,right,R2_Product_1of3,,true
ANN_000955,35_1,test,product_interaction,return,1705,1715,56.833,57.167,0.367,right,R2_Product_1of3,,true
ANN_000956,35_1,test,product_interaction,pickup,2521,2536,84.033,84.533,0.533,right,R4_Product_4of4,,
ANN_000957,35_1,test,product_interaction,product_held,2537,3781,84.567,126.033,41.500,right,R4_Product_4of4,,false
ANN_000958,35_1,test,product_interaction,pickup,2785,2804,92.833,93.467,0.667,right,R5_Product_3of4,,
ANN_000959,35_1,test,product_interaction,product_held,2805,2874,93.500,95.800,2.333,right,R5_Product_3of4,,true
ANN_000960,35_1,test,product_interaction,return,2870,2874,95.667,95.800,0.167,right,R5_Product_3of4,,true
ANN_000961,35_1,test,product_interaction,pickup,3210,3232,107.000,107.733,0.767,right,L7_Product_1of4,,
ANN_000962,35_1,test,product_interaction,product_held,3233,3781,107.767,126.033,18.300,right,L7_Product_1of4,,false
ANN_000963,35_1,test,product_interaction,pickup,3384,3404,112.800,113.467,0.700,right,L2_Product_2of2,,
ANN_000964,35_1,test,product_interaction,product_held,3405,3781,113.500,126.033,12.567,right,L2_Product_2of2,,false
ANN_000965,36_1,test,product_interaction,pickup,290,312,9.667,10.400,0.767,right,L3_Product_4of4,,
ANN_000966,36_1,test,product_interaction,product_held,313,1860,10.433,62.000,51.600,right,L3_Product_4of4,,false
ANN_000967,36_1,test,product_interaction,pickup,403,431,13.433,14.367,0.967,right,R5_Product_1of4,,
ANN_000968,36_1,test,product_interaction,product_held,432,1860,14.400,62.000,47.633,right,R5_Product_1of4,,false
ANN_000969,36_1,test,product_interaction,pickup,561,591,18.700,19.700,1.033,right,R3_Product_4of4,,
ANN_000970,36_1,test,product_interaction,product_held,592,1860,19.733,62.000,42.300,right,R3_Product_4of4,,false
ANN_000971,36_1,test,product_interaction,pickup,722,776,24.067,25.867,1.833,right,R1_Product_2of4,,
ANN_000972,36_1,test,product_interaction,product_held,777,1860,25.900,62.000,36.133,right,R1_Product_2of4,,false
ANN_000973,36_1,test,product_interaction,pickup,927,1004,30.900,33.467,2.600,right,L2_Product_1of2,,
ANN_000974,36_1,test,product_interaction,product_held,1005,1860,33.500,62.000,28.533,right,L2_Product_1of2,,false
ANN_000975,36_1,test,product_interaction,pickup,1095,1133,36.500,37.767,1.300,right,L5_Product_1of4,,
ANN_000976,36_1,test,product_interaction,product_held,1134,1860,37.800,62.000,24.233,right,L5_Product_1of4,,false
ANN_000977,36_1,test,product_interaction,pickup,1284,1313,42.800,43.767,1.000,right,L7_Product_2of4,,
ANN_000978,36_1,test,product_interaction,product_held,1314,1860,43.800,62.000,18.233,right,L7_Product_2of4,,false
ANN_000979,36_1,test,product_interaction,pickup,1584,1596,52.800,53.200,0.433,right,R5_Product_3of4,,
ANN_000980,36_1,test,product_interaction,product_held,1597,1860,53.233,62.000,8.800,right,R5_Product_3of4,,false
ANN_000981,36_1,test,product_interaction,pickup,2167,2200,72.233,73.333,1.133,right,L3_Product_2of4,,
ANN_000982,36_1,test,product_interaction,product_held,2201,3690,73.367,123.000,49.667,right,L3_Product_2of4,,false
ANN_000983,36_1,test,product_interaction,pickup,2301,2324,76.700,77.467,0.800,right,R3_Product_1of4,,
ANN_000984,36_1,test,product_interaction,product_held,2325,3690,77.500,123.000,45.533,right,R3_Product_1of4,,false
ANN_000985,36_1,test,product_interaction,pickup,2375,2395,79.167,79.833,0.700,right,L4_Product_3of4,,
ANN_000986,36_1,test,product_interaction,product_held,2396,3690,79.867,123.000,43.167,right,L4_Product_3of4,,false
ANN_000987,36_1,test,product_interaction,pickup,2516,2546,83.867,84.867,1.033,right,R4_Product_4of4,,
ANN_000988,36_1,test,product_interaction,product_held,2547,3690,84.900,123.000,38.133,right,R4_Product_4of4,,false
ANN_000989,36_1,test,product_interaction,pickup,2627,2638,87.567,87.933,0.400,right,R4_Product_2of4,,
ANN_000990,36_1,test,product_interaction,product_held,2639,3690,87.967,123.000,35.067,right,R4_Product_2of4,,false
ANN_000991,36_1,test,product_interaction,pickup,2787,2836,92.900,94.533,1.667,right,R6_Product_3of3,,
ANN_000992,36_1,test,product_interaction,product_held,2837,3690,94.567,123.000,28.467,right,R6_Product_3of3,,false
ANN_000993,36_1,test,product_interaction,pickup,3027,3047,100.900,101.567,0.700,right,L7_Product_1of4,,
ANN_000994,36_1,test,product_interaction,product_held,3048,3690,101.600,123.000,21.433,right,L7_Product_1of4,,false
ANN_000995,36_1,test,product_interaction,pickup,3128,3158,104.267,105.267,1.033,right,L6_Product_1of3,,
ANN_000996,36_1,test,product_interaction,product_held,3159,3690,105.300,123.000,17.733,right,L6_Product_1of3,,false
ANN_000997,36_1,test,product_interaction,pickup,3329,3357,110.967,111.900,0.967,right,R2_Product_2of3,,
ANN_000998,36_1,test,product_interaction,product_held,3358,3690,111.933,123.000,11.100,right,R2_Product_2of3,,false
ANN_000999,37_1,test,product_interaction,pickup,240,256,8.000,8.533,0.567,right,L7_Product_3of4,,
ANN_001000,37_1,test,product_interaction,product_held,257,2290,8.567,76.333,67.800,right,L7_Product_3of4,,false
ANN_001001,37_1,test,product_interaction,pickup,507,527,16.900,17.567,0.700,right,R4_Product_3of4,,
ANN_001002,37_1,test,product_interaction,product_held,528,817,17.600,27.233,9.667,right,R4_Product_3of4,,true
ANN_001003,37_1,test,product_interaction,return,797,817,26.567,27.233,0.700,right,R4_Product_3of4,,true
ANN_001004,37_1,test,product_interaction,pickup,857,896,28.567,29.867,1.333,right,R3_Product_4of4,,
ANN_001005,37_1,test,product_interaction,product_held,897,2290,29.900,76.333,46.467,right,R3_Product_4of4,,false
ANN_001006,37_1,test,product_interaction,pickup,1227,1277,40.900,42.567,1.700,right,R2_Product_1of3,,
ANN_001007,37_1,test,product_interaction,product_held,1278,2290,42.600,76.333,33.767,right,R2_Product_1of3,,false
ANN_001008,37_1,test,product_interaction,pickup,1578,1628,52.600,54.267,1.700,right,R6_Product_3of3,,
